Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
February 2012,Boli CHPS,,,20,,,,,,,,,,,,,,,,,,,,,9,,16,,
February 2012,Tampalipaani CHPS,,,6,,,,,,,,,,,,,,,,,,,,,1,,15,5,
February 2012,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Dobile North CHPS,,,36,,,,,3,,,,,,10,,,,,9,,,,,44,,170,11,
March 2012,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Jonga CHPS,,,10,,,2,,,,,,,,4,,,,,1,,,,,3,,7,,
March 2012,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Wa SHS Clinic,,,,,,,,,,,,,1,9,,,,,,,,,,,,42,,
March 2012,Sing CHPS,,,16,,,,,,,,,,,,,,2,,3,,,1,,9,,19,2,
March 2012,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Yibile CHPS,,,6,,,,,,,,,,,,,,,,,,,,,6,,16,,
March 2012,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Kunbiehi CHPS,,,13,,,,,,,,,,,,,,,,,,,,,5,,5,1,
March 2012,Kperisi CHPS,,,69,,,,,,,,,,,,,,,,4,,,,,17,,,,
March 2012,Kambali Health Center,,,186,,,,,3,,,,,,8,,,1,,10,,,,,24,,236,,
March 2012,Wa Urban Health Center,50,0,242,,,9,,,,,,,6,32,,,,,3,,2,,,38,,132,2,
March 2012,Dondoli CHPS,,,10,,,,,,,,,,,,,,,,,,,,,1,,3,,
March 2012,Charingu Health Center,3,0,36,,,1,,,,,,,,,,1,3,,8,,,,,24,,22,,
March 2012,Charia Health Center,5,0,26,,,,,,,,1,3,3,5,,2,3,,,,3,,,40,,110,4,
March 2012,Piisi (wa) CHPS,,,32,,,,,,,,,,,,,,,,7,,,,,20,,42,,
March 2012,Adolescent Health Center,,,2,,,,,,,,,,,13,,,1,,1,,,,,104,,332,,
March 2012,Wa Market Clinic,1,0,116,,,,,7,,,,,,,,,,,11,,,,,122,,,13,
March 2012,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Busa Health Center,9,0,74,,,,,,,,,,,,,,6,,9,,,,,35,,90,,
March 2012,Bamahu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,7,,
March 2012,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Nakore CHPS,,,37,,,,,,,,,,,,,,,,,,,,,16,,24,14,
March 2012,Gbegru CHPS,,,14,,,,,,,,,,1,,,,,,,,,,,,,4,2,
March 2012,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Upper West Regional Hospital,292,1,361,34,28,,34,,26,,442,282,42,76,,,100,,,,13,57,2,,4,,31,
March 2012,Bamahu Health Center,,,10,,,,,,,,,,,,,,2,,7,,,,,16,,65,,
March 2012,Kpongu CHPS,,,33,,,,,2,,,,,,1,,,,,2,,,1,,19,,28,7,
March 2012,Biihee CHPS,,,8,,,,,,,,,,,,,,,,,,,,,1,,11,1,
March 2012,Konta North Clinic,,,62,,,,,5,,,2,,,11,,,4,,,,15,,,78,,182,,
March 2012,Boli CHPS,,,27,,,,,,,,,,,,,,,,1,,,,,11,,37,1,
March 2012,Tampalipaani CHPS,,,8,,,,,,,,,,,,,,,,,,,,,2,,8,1,
March 2012,Dandafuro CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Dobile North CHPS,,,54,,,,,,,,,,,3,,,,,1,,,,,34,,170,12,
April 2012,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Jonga CHPS,,,7,,,,,,,,,,,,,,,,3,,,,,3,,6,,
April 2012,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Wa SHS Clinic,,,,,,,,,,,,,1,7,,,1,,,,,,,3,,28,,
April 2012,Sing CHPS,,,21,,,1,,,,,,,,,,,,,,,,,,8,,8,,
April 2012,Konjiehi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Yibile CHPS,,,6,,,,,,,,,,,,,,,,,,,,,2,,5,,
April 2012,Mangu/Sombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Kunbiehi CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,,1,
April 2012,Kperisi CHPS,,,55,,,,,,,,,,,,,,,,8,,,,,11,,62,,
April 2012,Kambali Health Center,,,179,,,,,3,,,,,,11,,,10,,,,,,,,,81,,
April 2012,Wa Urban Health Center,48,0,262,,,9,,1,,,,,5,27,,,3,,5,,,,,77,,55,,
April 2012,Dondoli CHPS,,,7,,,,,,,,,,,,,,,,,,,,,2,,8,,
April 2012,Charingu Health Center,1,0,29,,,,,,,,,,,,,,1,,3,,,,,6,,11,,
April 2012,Charia Health Center,3,0,31,,,,,,,,,,3,5,,,4,,,,1,,,48,,116,4,
April 2012,Piisi (wa) CHPS,,,31,,,,,,,,,,,,,,,,5,,,,,10,,7,3,
April 2012,Adolescent Health Center,,,23,,,,,,,,,,,19,,,,,2,,53,,,87,,217,8,
April 2012,Wa Market Clinic,,,146,,,,,1,,,,,,236,,,,,8,,,,,81,,220,,
April 2012,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Busa Health Center,5,0,79,,,,,,,,,,,,,,4,,9,,,,,33,,39,,
April 2012,Bamahu CHPS,,,15,,,,,,,,,,,,,,,,1,,,,,1,,1,,
April 2012,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Nakore CHPS,,,43,,,,,1,,,,,,,,,,,4,,,,,8,,15,4,
April 2012,Gbegru CHPS,1,0,11,,,3,,1,,,,,,,,,,,,,,,,,,7,1,
April 2012,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Upper West Regional Hospital,348,0,559,39,13,,34,,18,,622,221,19,62,,,84,,,,24,27,,,,12,28,
April 2012,Bamahu Health Center,,,17,,,,,,,,,,,,,,15,,12,,,,,18,,36,,
April 2012,Kpongu CHPS,,,40,,,1,,3,,1,,,,4,,,2,,1,,,1,,24,,56,,
April 2012,Biihee CHPS,,,7,,,,,,,,,,,,,,,,,,,,,5,,11,,
April 2012,Konta North Clinic,,,81,,,,,3,,,1,,,11,,,6,,,,,,,53,,136,,
April 2012,Boli CHPS,,,36,,,,,,,,,,,,,,,,,,,,,11,,18,2,
April 2012,Tampalipaani CHPS,,,23,,,,,1,,,,,,,,,,,,,,,,19,,26,,
April 2012,Dandafuro CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Nyagli CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Dobile North CHPS,,,62,,,,,2,,,,,,3,,,,,9,,,,,16,,136,3,
May 2012,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Jonga CHPS,,,17,,,,,,,,,,,1,,,,,,,,,,1,,1,,
May 2012,Islamic Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Wa SHS Clinic,,,,,,,,,,,,,,11,,,,,,,,,,,,39,2,
May 2012,Sing CHPS,,,10,,,,,,,,,,,,,,3,,,2,,,,1,,13,1,
May 2012,Konjiehi CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Yibile CHPS,,,9,,,,,,,,,,,,,,,,,,,,,1,,1,1,
May 2012,Mangu/Sombo CHPS,,,30,,,,,,,,,,,,,,,,,,,,,2,,,,
May 2012,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Kunbiehi CHPS,,,13,,,,,2,,,,,,,,,,,,,,,,4,,,,
May 2012,Kperisi CHPS,,,46,,,,,,,,,,,,,,,,,,,,,74,,42,,
May 2012,Kambali Health Center,,,154,,,,,2,,,,,,,,,,,11,,,,,25,,104,,
May 2012,Wa Urban Health Center,45,0,275,,,4,,2,,,1,1,8,19,,,6,,3,1,,3,,46,,188,4,
May 2012,Dondoli CHPS,,,8,,,,,,,,,,,,,,,,,,,,,6,,12,,
May 2012,Charingu Health Center,4,0,23,,,,,2,,,,,,,,,,,1,1,,,,5,,17,,
May 2012,Charia Health Center,5,0,23,,,2,,,,,,,8,8,,,8,,1,,1,5,,44,,92,5,
May 2012,Piisi (wa) CHPS,,,32,,,,,,,,,,,,,,,,1,1,,,,20,,28,3,
May 2012,Adolescent Health Center,,,7,,,,,,,,,,,25,,,,,8,,,,,102,,254,,
May 2012,Wa Market Clinic,,,171,,,,,5,,,,,,27,,,,,6,,,,,81,,235,,
May 2012,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Busa Health Center,8,0,84,,,2,,,,,,,,,,,4,,8,,2,,,5,,13,,
May 2012,Bamahu CHPS,,,27,,,,,,,,,,,,,,,,1,,,,,1,,1,,
May 2012,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Nakore CHPS,,,21,,,,,,,,,,,,,,1,,3,,,,,11,,4,8,
May 2012,Gbegru CHPS,,,11,,,2,,,1,,,,,,,,,,,,,,,,,5,,
May 2012,Dobile South CHPS,,,22,,,,,1,,,,,,4,,,,,,1,,,,13,,69,3,
May 2012,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Upper West Regional Hospital,392,0,465,61,49,,38,,44,,459,202,37,113,,,84,,,,36,16,,2,,17,35,
May 2012,Bamahu Health Center,,,17,,,,,,,,,,,,,,6,,10,,,,,30,,55,,
May 2012,Kpongu CHPS,,,30,,,,,,,,,,,,,,4,,1,,,,,30,,29,2,
May 2012,Biihee CHPS,,,11,,,,,,,,,,,,,,,,,,,,,7,,16,61,
May 2012,Konta North Clinic,,,61,,,,,,,,,,,13,,,5,,,,,,,54,,133,,
May 2012,Boli CHPS,,,28,,,,,,,,,,,,,1,,,,,,,,9,,21,,
May 2012,Tampalipaani CHPS,,,12,,,,,,,,,,,,,,,,2,,,,,14,,30,,
May 2012,Dandafuro CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Nyagli CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Dobile North CHPS,,,25,,,,,,,,,,,1,,,1,,,,,,,11,,110,3,
June 2012,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Jonga CHPS,,,5,,,,,,,,,,,,,,,,1,,,,,10,,9,1,
June 2012,Islamic Hospital,,,65,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Wa SHS Clinic,,,,,,,,,,,,,2,15,,,2,,,,1,4,,,,42,,
June 2012,Sing CHPS,,,15,,,1,,,,1,,,,,,,,,,1,,,,8,,18,3,
June 2012,Konjiehi CHPS,,,8,,,2,,,,,,,,,,,,,,,,,,,,,,
June 2012,Yibile CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,4,2,
June 2012,Mangu/Sombo CHPS,,,60,,,,,,,,,,,2,,,,,,,,,,3,,,,
June 2012,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Kunbiehi CHPS,,,16,,,,,1,,,,,,,,,,,,,,,,2,,,1,
June 2012,Kperisi CHPS,,,41,,,,,,,,,,,,,,,,1,,,,,59,,44,,
June 2012,Kambali Health Center,,,91,,,,,,,,,570,,20,,,,,11,,,,,31,,55,,
June 2012,Wa Urban Health Center,55,0,271,,,5,,1,,,,,8,26,,,,,5,,,1,,148,,276,,
June 2012,Dondoli CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,59,,
June 2012,Charingu Health Center,3,0,37,,,,,,,,,,2,,,,,,4,,4,,,33,,27,,
June 2012,Charia Health Center,7,0,33,,,2,,,,,,,1,10,,,1,,2,,,5,,42,,94,,
June 2012,Piisi (wa) CHPS,,,32,,,,,1,,,,,2,,,,,,9,,,,,23,,24,,
June 2012,Adolescent Health Center,,,22,,,,,,,,,,,20,,,,,6,,,,,136,,265,12,
June 2012,Wa Market Clinic,,,179,,,,,1,,,,,,20,,,2,,10,,,,,136,,280,2,
June 2012,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Busa Health Center,8,0,88,,,1,,,,,,,,,,,11,,10,,,,,54,,47,,
June 2012,Bamahu CHPS,,,23,,,,,1,,1,,,1,,,,,,2,,,,,5,,2,,
June 2012,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Nakore CHPS,,,59,,,,,,,,,,,,,,,,,,,,,14,,23,,
June 2012,Gbegru CHPS,1,0,17,,,,,1,,,,,,,,,,,,,,,,,,2,1,
June 2012,Dobile South CHPS,,,24,,,,,,,,,,,1,,,,,2,,,,,20,,78,,
June 2012,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Upper West Regional Hospital,316,1,423,42,26,,49,,14,,817,382,52,83,,,,,,,32,18,,3,,14,55,
June 2012,Bamahu Health Center,,,14,,,,,,,,,,,,,,6,,19,,,,,49,,58,,
June 2012,Kpongu CHPS,,,72,,,,,,,,,,,,,,1,,,,,,,15,,16,,
June 2012,Biihee CHPS,,,14,,,,,,,,,,,,,,,,1,,,,,17,,17,1,
June 2012,Konta North Clinic,,,94,,,,,3,,,2,,,8,,,3,,,,18,,,88,,244,,
June 2012,Boli CHPS,,,37,,,,,,,,,,,,,,,,1,,,,,16,,6,1,
June 2012,Tampalipaani CHPS,,,31,,,,,,,,,,,,,,,,,,,,,10,,42,,
June 2012,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Nyagli CHPS,,,12,,,,,,,,,,,,,,,,,,,,,14,,18,1,
June 2012,Dobile North CHPS,,,37,,,,,,,,,,,1,,,1,,4,,,,,41,,125,2,
July 2012,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Jonga CHPS,,,,,,1,,1,,,,,,,,,,,1,,,,,3,,9,,
July 2012,Islamic Hospital,,,83,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Wa SHS Clinic,,,,,,,,,,,,,5,9,,,1,,,,,1,,,,152,16,
July 2012,Sing CHPS,,,9,,,,,,,,,,,,,,2,,,,,,,15,,19,,
July 2012,Konjiehi CHPS,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Yibile CHPS,,,9,,,,,,,,,,,,,,,,,,,,,4,,4,3,
July 2012,Mangu/Sombo CHPS,,,40,,,,,,,,,,,,,,,,,,,,,,,5,,
July 2012,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Kunbiehi CHPS,,,10,,,,,,,,,,,,,,,,,,,,,5,,7,,
July 2012,Kperisi CHPS,,,43,,,,,,,,,,,,,,,,4,,,,,47,,59,,
July 2012,Kambali Health Center,,,91,,,,,,,,,422,,11,,,1,,5,,,,,18,,125,,
July 2012,Wa Urban Health Center,43,0,308,,,8,,,,,,,25,25,,,,,,,,,,153,,313,,
July 2012,Dondoli CHPS,,,15,,,,,,,,,,,,,,,,,,,,,6,,48,,
July 2012,Charingu Health Center,2,0,19,,,,,,,,,,,,,,,,1,,,,,17,,20,,
July 2012,Charia Health Center,7,0,39,,,,,,,,,,2,9,,,3,,3,,,2,,46,,143,,
July 2012,Piisi (wa) CHPS,,,26,,,,,,,,,,1,,,,1,,,,,,,23,,29,3,
July 2012,Adolescent Health Center,,,26,,,,,,,,,,,31,,,,,10,,,,,155,,429,16,
July 2012,Wa Market Clinic,,,151,,,,,3,,,,,,28,,,,,10,,,,,171,,382,,
July 2012,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Busa Health Center,9,0,83,,,,,,,,2,,,1,,,7,,,,,,,19,,23,,
July 2012,Bamahu CHPS,,,17,,,,,,,,,,,,,,,,1,,,,,1,,10,,
July 2012,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Nakore CHPS,,,33,,,,,,,,,,,,,,,,,,,,,7,,9,,
July 2012,Gbegru CHPS,,,5,,,,,,,,,,,1,,,,,,,,,,3,,8,,
July 2012,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Upper West Regional Hospital,294,0,429,36,22,,36,,11,,1229,249,39,131,,,104,,,,19,43,,2,,,49,
July 2012,Bamahu Health Center,,,20,,,,,,,,,,1,,,,3,,18,,1,,,43,,89,,
July 2012,Kpongu CHPS,,,28,,,,,,,,,,,,,,,,1,,,,,12,,23,,
July 2012,Biihee CHPS,,,11,,,,,,,,,,,,,,,,1,,,,,10,,15,1,
July 2012,Konta North Clinic,,,65,,,,,3,,,,,,1,,,1,,,,,,,69,,189,,
July 2012,Boli CHPS,,,30,,,,,,,,,,,,,,,,2,,,,,6,,23,,
July 2012,Tampalipaani CHPS,,,19,,,,,,,,,,,,,,1,,,,,,,5,,29,1,
July 2012,Dandafuro CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Nyagli CHPS,,,12,,,,,,,,,,,,,,,,,,,,,5,,8,,
July 2012,Dobile North CHPS,,,62,,,,,5,,,,,,9,,,3,,4,,,,,50,,235,14,
August 2012,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Jonga CHPS,,,21,,,,,,,,,,,,,,,,3,,,,,2,,2,,
August 2012,Islamic Hospital,,,97,,,,,,,,,,,,,,23,,,,,,,6,,539,,
August 2012,Wa SHS Clinic,,,,,,,,,,,,,,8,,,,,,,,,,,,89,3,
August 2012,Sing CHPS,,,14,,,1,,,,,,,,,,,1,,4,,,,,9,,37,1,
August 2012,Konjiehi CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Yibile CHPS,,,12,,,,,,,,,,,,,,,,,,,,,9,,19,,
August 2012,Mangu/Sombo CHPS,,,53,,,,,,,,,,,,,,,,,,,,,,,6,,
August 2012,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Kunbiehi CHPS,,,14,,,,,,,,,,,,,,,,,,,,,3,,17,,
August 2012,Kperisi CHPS,,,38,,,,,,,,,,,,,,,,,,,,,31,,70,,
August 2012,Kambali Health Center,,,118,,,,,,,,,262,,38,,,,,15,,,,,19,,116,,
August 2012,Wa Urban Health Center,43,0,303,,,6,,4,,,,,7,14,,,1,,2,,,,,178,,371,25,
August 2012,Dondoli CHPS,,,8,,,,,1,,,,,,,,,,,,,,,,6,,41,1,
August 2012,Charingu Health Center,5,0,26,,,2,,,,,,,2,,,,,,,,,,,33,,27,,
August 2012,Charia Health Center,7,0,41,,,,,,,,,,,7,,,,,,,,,,,,139,4,
August 2012,Piisi (wa) CHPS,,,24,,,,,,,,,,,,,,,,4,,,,,29,,31,3,
August 2012,Adolescent Health Center,,,28,,,,,,,,,,,11,,,,,1,,,,,112,,328,,
August 2012,Wa Market Clinic,,,169,,,,,1,,,,,,26,,,3,,7,,,,,96,,286,,
August 2012,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Busa Health Center,7,0,93,,,1,,,,,,,,2,,,10,,11,,,,,29,,63,,
August 2012,Bamahu CHPS,,,22,,,,,,,,2,,,,,,,,,,,,,13,,22,,
August 2012,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Nakore CHPS,,,38,,,,,,,,,,,,,,,,,,,,,14,,,,
August 2012,Gbegru CHPS,,,10,,,,,,,,,,,1,,,,,1,,,,,1,,,,
August 2012,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Arch Bishop Dery M. Hospital,,,,,,,,,,,,12,,9,,,,,,,,,,,,13,,
August 2012,Upper West Regional Hospital,320,0,438,33,57,,41,,18,,671,258,30,78,,,129,,,,25,26,,3,,59,63,
August 2012,Bamahu Health Center,,,45,,,,,,,,,,,,,,2,,6,,,1,,44,,103,,
August 2012,Kpongu CHPS,,,37,,,,,,,,,,,,,,1,,2,,,,,23,,36,,
August 2012,Biihee CHPS,,,12,,,,,,,,,,,,,,,,,,,,,9,,,,
August 2012,Konta North Clinic,,,79,,,,,1,,,,,,13,,,,,,,,,,57,,137,,
August 2012,Boli CHPS,,,32,,,,,,,,,,,,,,,,,,,,,27,,72,,
August 2012,Tampalipaani CHPS,,,19,,,,,,,,,,,,,,1,,,,,,,14,,69,2,
August 2012,Dandafuro CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Nyagli CHPS,,,12,,,,,,,,,,,,,,,,,,,,,2,,18,,
August 2012,Dobile North CHPS,,,71,,,,,2,,,,,,4,,,7,,4,,,,,59,,261,9,
September 2012,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Jonga CHPS,,,17,,,,,,,,,,,,,,,,,,,,,2,,9,1,
September 2012,Islamic Hospital,,,54,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Wa SHS Clinic,,,,,,,,,,,,,4,8,,,2,,,,,,,7,,76,4,
September 2012,Sing CHPS,,,11,,,,,,,,,,,,,,,,,,,,,3,,10,2,
September 2012,Konjiehi CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Yibile CHPS,,,12,,,,,,,,,,,,,,,,,,,,,9,,10,,
September 2012,Mangu/Sombo CHPS,,,38,,,,,,,,,,,,,,,,,,,,,1,,3,,
September 2012,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Kunbiehi CHPS,,,18,,,,,,,,,,,,,,,,,,,,,,,15,,
September 2012,Kperisi CHPS,,,42,,,,,,,,,,,,,,,,1,,,,,26,,77,8,
September 2012,Kambali Health Center,,,96,,,,,1,,,,330,,31,,,,,20,,,,,,,182,1,
September 2012,Wa Urban Health Center,67,0,264,,,6,,,,,,,30,16,,,,,,,,,,86,,273,,
September 2012,Dondoli CHPS,,,14,,,,,,,,,,,,,,,,,,,,,10,,29,,
September 2012,Charingu Health Center,3,0,38,,,,,6,,,,,,,,,,,,,2,1,,30,,26,,
September 2012,Charia Health Center,4,0,49,,,,,,,,,,6,12,,,5,,,,,,,23,,164,4,
September 2012,Piisi (wa) CHPS,,,26,,,,,,,,,,,,,,,,4,,,,,11,,94,,
September 2012,Adolescent Health Center,,,25,,,,,,,,,,,26,,,,,,,,,,50,,302,,
September 2012,Wa Market Clinic,,,173,,,,,,,,,,,28,,,3,,3,,,,,49,,296,5,
September 2012,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Busa Health Center,8,0,85,,,1,,,,,,,1,,,,3,,20,,,,,27,,123,,
September 2012,Bamahu CHPS,,,20,,,,,,,,,,,,,,2,,1,,,,,5,,11,,
September 2012,Good Sheperd Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Nakore CHPS,,,32,,,,,,,,,,,,,,,,,,,,,1,,7,,
September 2012,Gbegru CHPS,2,0,8,,,,,,,,,,,,,,,,,,,,,1,,4,,
September 2012,Dobile South CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Arch Bishop Dery M. Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Upper West Regional Hospital,378,0,361,41,39,,11,,20,,600,241,34,56,,,34,,,,17,20,,,,61,48,
September 2012,Bamahu Health Center,,,17,,,,,,,,,,,,,,7,,7,,,4,,20,,92,3,
September 2012,Kpongu CHPS,,,34,,,,,,,,,,,,,,,,1,,,1,,12,,36,,
September 2012,Biihee CHPS,,,18,,,,,,,,,,,,,,,,,,,,,4,,17,,
September 2012,Konta North Clinic,,,54,,,,,1,,,,,,13,,,1,,1,,,,,53,,185,4,
September 2012,Boli CHPS,,,31,,,,,,,,,,,,,,2,,2,,,,,12,,23,1,
September 2012,Tampalipaani CHPS,,,13,,,,,1,,,,,,,,,,,2,,,,,2,,40,1,
September 2012,Dandafuro CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Nyagli CHPS,,,13,,,,,,,,,,,,,,,,,,,,,2,,11,1,
September 2012,Dobile North CHPS,,,63,,,,,3,,,,,,,,,,,14,,,,,40,,273,12,
October 2012,Upper West Reg. Police Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Jonga CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
October 2012,Islamic Hospital,,,73,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Wa SHS Clinic,,,,,,,,,,,,,2,17,,,3,,,,1,1,,,,144,7,
October 2012,Sing CHPS,,,12,,,3,,,,,,,,,,,,,,,,,,5,,8,,
October 2012,Konjiehi CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Yibile CHPS,,,8,,,,,,,,,,,,,,,,,,,,,9,,1,,
October 2012,Mangu/Sombo CHPS,,,57,,,,,,,,,,,,,,,,,,,,,,,17,,
October 2012,Ahamadiya (wa) Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Kunbiehi CHPS,,,20,,,,,,,,,,,,,,,,,,,,,,,5,,
October 2012,Kperisi CHPS,,,49,,,,,1,,,,,,,,,,,1,,,,,22,,52,2,
October 2012,Kambali Health Center,,,101,,,,,1,,,,318,,11,,,,,12,,,,,31,,98,,
October 2012,Wa Urban Health Center,77,0,287,,,3,,,,,,,14,22,,,,,,,,,,67,,325,,
October 2012,Dondoli CHPS,,,16,,,,,,,,,,,,,,,,,,,,,6,,17,,
October 2012,Charingu Health Center,2,0,30,,,,,,,,,,,,,,,,,,1,,,94,,126,,
October 2012,Charia Health Center,15,0,59,,,,,,,,,,5,8,,,5,,,,,,,46,,186,,
October 2012,Piisi (wa) CHPS,,,28,,,,,,,,,,,,,,,,4,,,,,35,,155,,
October 2012,Adolescent Health Center,,,37,,,,,,,,,,,24,,,,,1,,,,,118,,388,8,
October 2012,Wa Market Clinic,,,169,,,,,2,,,,,,29,,,3,,4,,,,,134,,323,10,
October 2012,Al-ahzar Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Busa Health Center,7,0,93,,,,,,,,,,,,,,14,,12,,,,,52,,168,,
